Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Name.1,Team.1,Season,Age,G.1,AB,PA.1,H,1B,2B,3B,HR.1,R.1,RBI.1,BB,IBB,SO,HBP,SF,SH,GDP,SB.1,CS,AVG.1,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%.1,K%.1,BB/K,OBP.1,SLG.1,OPS,ISO.1,BABIP.1,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA.1,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR.1,Dol,Spd,wRC+.1,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%.1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR.1,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),NameASCII,PlayerId,MLBAMID,date,wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def.1,wSB,UBR,Age Rng,Off.1,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA.1,L-WAR,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wOppTeamV,wTeamV,wNetBatV,TG,Bats,Fantasy,$,FPTS,FPTS/G,SPTS,SPTS/G,XBR,W,ERA,SV,BS,IP,HR/9,BK,BB/9,K/BB,tERA,W.1,L,ERA.1,GS,CG,ShO,SV.1,BS.1,IP.1,TBF,ER,HBP.1,WP,BK.1,RS,BU.1,BUH.1,K/9,BB/9.1,K/BB.1,H/9,HR/9.1,WHIP,LOB%,FIP,IFFB%.1,Starting,Start-IP,Relieving,Relief-IP,RAR.1,Dollars,tERA.1,xFIP,inLI,gmLI,exLI,Pulls,Zone%.1,HLD,SD,MD,ERA-,FIP-,xFIP-,SIERA,RS/9,E-F
Harold Ramírez,TBR,1,5.0,0,0,1.0,0.0,0.0,0.2,0.0,0.25,0.2,0.2,0.2,0.1763421416282654,,11.883494165208685,0.0077502429485321,-0.4963685399367544,-0.1187619685661047,-0.0462646290392128,Harold Ramírez,TBR,2024.0,29.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.0,1.0,0.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.0,0.25,2.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.1763421416282654,-0.538600181646559,0.0462901765034463,-0.5041187828852866,0.0028380930889397,0.1511848997324705,-0.1216000616550445,-0.4479632658864442,-0.0462646290392128,-0.3701170323137029,0.14285714,11.883494165208685,0.1029980257153511,-0.0646179765462875,0.1676160097122192,1.1790000200271606,0.119634710252285,0.8796399831771851,,0.0,0.0943686068058013,0.0227225073831318,0.47058824,93.5,0.17647059,86.33333333,,,,,0.35294118,83.5,,,,,0.05555556,,-0.2278010845184326,0.2088482081890106,,,0.2052836716175079,,,-2.847513556480408,6.961606939633687,,,3.4213945269584656,,,0.5,0.71428571,0.58823529,1.0,0.6,0.8,0.41176471,0.6,0.11111111,0.0077502429485321,0.11111111,,,,,0.33333333,0.16666667,,,,0.38888889,,,,93.75,,,,,93.51666259765624,86.43332926432292,,,,83.78571428571429,,,5.136366844177246,,,,,4.773590723673503,1.4069706598917644,,,,5.96459470476423,,,8.02740478515625,,,,,7.485065460205078,2.483925183614095,,,,5.843299865722656,,,0.0591252744197845,,,,,-0.288950752466917,0.2127604484558105,,,,Harold Ramirez,14387,623912,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Cave,COL,1,4.0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0099982991814613,-1.0587593780736466,-0.0504709794186055,-0.1007897980167344,Jake Cave,COL,2024.0,31.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,1.0,11.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9986033977846642,-0.53069111126466,-1.068757677255108,-0.0068606897257268,0.1209479197859764,-0.0436102896928787,-0.9759102801698288,-0.1007897980167344,-0.8063183841338756,0.14285714,-100.0,-0.1359400004148483,-0.1359400004148483,0.0,-0.6800000071525574,-0.0591818988323211,1.2483999729156494,,0.0,-0.1088912859559059,-9.770646250406578e-08,0.66666667,92.75,,,,,0.08333333,82.0,0.25,88.0,,,,,,,-0.4868611395359039,,,-0.0389156937599182,-0.4197011291980743,,,-6.085764244198799,,,-3.891569375991821,-13.990037639935812,,,0.83333333,0.5,0.66666667,0.4,1.0,0.625,0.5,0.75,0.25,0.0099982991814613,0.5,,,,,0.16666667,,0.08333333,,,0.25,,,,93.23333740234376,,,,,90.9499969482422,,82.19999694824219,,,87.96666463216145,,,-4.356110572814941,,,,,-7.937050819396973,,3.901373624801636,,,-6.193122227986653,,,6.578244527180989,,,,,-4.567967891693115,,-5.5783867835998535,,,0.4873194297154744,,,-0.3981895484030247,,,,,-0.0941383279860019,,-0.0393643677234649,,,Jake Cave,14477,595909,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Santander,BAL,1,5.0,0,0,1.0,0.0,0.0,0.4,0.0,0.333333333,0.2,0.2,0.2,0.1763421416282654,,10.457607542527986,-0.0235566925257444,-0.5358330416007969,-0.0720816869288683,-0.0455193996663807,Anthony Santander,BAL,2024.0,29.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0,1.0,2.0,22.0,5.0,17.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.4,0.0,0.333333333,0.0,0.333333333,0.0,0.666666666,1.0,0.0,0.0,0.0,0.1763421416282654,-0.538600181646559,0.0462901765034463,-0.5122763490750525,-0.0084194634109735,0.1511848997324705,-0.0636622235178947,-0.4407474859132502,-0.0455193996663807,-0.3641551973310456,0.14285714,10.457607542527986,-0.0571440048515796,-0.0599640049040317,0.0028200002852827,-0.0690000057220459,-0.0066474024206399,0.4628000259399414,,0.0,-0.0727235823869705,-0.0507509242004499,0.36363636,95.75,0.31818182,86.85714286,0.09090909,89.5,,,0.22727273,88.4,,,,,,,-0.5986608862876892,-0.3619438707828522,0.5372763276100159,,-0.1114827990531921,,,-7.483261078596115,-5.170626725469317,26.8638163805008,,-2.2296559810638428,,,0.46153846,1.0,0.68181818,0.83333333,0.66666667,0.73333333,0.40909091,0.8,0.18181818,-0.0235566925257444,0.04545455,,0.09090909,,,0.31818182,0.31818182,,,,0.22727273,,,,95.5,,89.4000015258789,,,95.44285365513392,86.79999651227679,,,,88.4,,,-4.670889854431152,,1.7762740850448608,,,-10.414543151855469,2.1825900759015764,,,,-9.95877914428711,,,8.100102424621582,,2.054781198501587,,,4.4842087881905695,-0.3071562903267996,,,,3.3755260467529298,,,-0.3240024447441101,,0.5456229262053967,,,-0.3167302533984184,-0.3649045526981354,,,,Anthony Santander,14551,623993,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Yastrzemski,SFG,1,4.0,0,1,0.0,0.0,0.0,0.0,0.0,0.666666666,0.666666666,0.666666666,0.666666666,0.5878071387608846,,287.268074059402,0.0081319510936737,0.9038782445546424,-0.0507586281746625,0.1018772519402633,Mike Yastrzemski,SFG,2024.0,33.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.666666666,2.0,0.0,1.0,0.0,12.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.666666666,0.666666666,1.333333332,0.0,0.666666666,2.0,0.333333333,0.666666666,0.0,0.0,0.0,0.5,0.0,0.5878071387608846,0.8938074437733924,1.3617197302933968,0.8957462934609687,-0.0093073304742574,0.1209479197859764,-0.0414512977004051,0.9864396937024034,0.1018772519402633,0.8150180155221065,2.64285714,287.268074059402,0.0368439853191375,-0.067697986960411,0.1045419722795486,0.3039999902248382,0.0323232300579547,1.471750020980835,,0.0,0.0466222278773784,-0.0215880951823551,0.58333333,95.42857143,0.41666667,85.0,,,,,,,,,,,,,0.6533343195915222,-0.1977015435695648,,,,,,9.333347422736033,-3.954030871391297,,,,,,0.33333333,0.55555556,0.5,1.0,1.0,1.0,0.75,1.0,0.0,0.0081319510936737,0.41666667,,,,,0.16666667,0.41666667,,,,,,,,95.65999755859374,,,,,94.8000030517578,84.87999877929687,,,,,,,-5.650522613525391,,,,,-8.63109016418457,3.14308967590332,,,,,,,10.464484405517576,,,,,7.881182193756103,2.24563217163086,,,,,,,0.2095229923725128,,,,,0.4545053094625473,-0.2014704532921314,,,,Mike Yastrzemski,14854,573262,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan McMahon,COL,1,4.0,0,0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.2204276770353317,,24.92445435019453,-0.4117482703877613,-0.7708518820585981,0.0530877588316798,-0.0603600541317653,Ryan McMahon,COL,2024.0,29.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,3.0,0.0,1.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.25,3.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.2204276770353317,-0.288949332200393,0.1789629543196112,-0.3591036116708367,0.0405329577624797,0.1209479197859764,0.0125548010692,-0.5844440459044948,-0.0603600541317653,-0.4828804330541224,2.5,24.92445435019453,-0.0491199716925621,-0.119687981903553,0.0705680102109909,-0.7080000638961792,-0.0616188049316406,1.8012999296188354,,0.0,-0.0296698790043592,0.0024006991832307,0.06666667,90.0,0.26666667,83.5,0.33333333,90.6,,,0.33333333,89.0,,,,,,,-0.0673001259565353,0.5312530398368835,-0.1113200634717941,,-0.6414478421211243,,,-6.730012595653534,13.281325995922089,-2.2264012694358826,,-12.828956842422484,,,0.25,0.57142857,0.4,1.0,1.0,1.0,0.46666667,1.0,0.0,-0.4117482703877613,0.06666667,,0.33333333,,,,0.26666667,,,,0.33333333,,,,89.69999694824219,,90.35999755859376,,,,83.27499389648438,,,,88.84000244140626,,,2.3020172119140625,,-1.2617156028747558,,,,-2.465545177459717,,,,-8.147266387939453,,,7.490750312805176,,6.7479248046875,,,,1.4335803985595703,,,,-0.0142934635281562,,,-0.0682137757539749,,-0.1124557442963123,,,,0.5394236259162426,,,,Ryan McMahon,15112,641857,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitch Garver,SEA,1,4.0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,-0.0121588977053761,-0.9725163493211408,-0.0958803994581103,-0.0965298678892332,Mitch Garver,SEA,2024.0,33.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,-0.9986033977846642,-0.53069111126466,-0.9603574516157648,-0.0276282606646418,0.1209479197859764,-0.0682521387934684,-0.9346629546861192,-0.0965298678892332,-0.772238943113866,0.14285714,-100.0,-0.1096720322966575,-0.1096720322966575,0.0,-1.3000000715255735,-0.1373481303453445,0.7048999667167664,,0.0,-0.126277208328247,-0.0293080342239412,0.46666667,92.28571429,0.13333333,78.5,0.06666667,89.0,0.33333333,82.6,,,,,,,,,-0.5487735271453857,-0.096209779381752,-0.7497471570968628,-0.1900058090686798,,,,-7.839621816362653,-4.810488969087601,-74.97471570968628,-3.800116181373596,,,,0.0,0.8,0.53333333,,0.5,0.5,0.66666667,1.0,0.26666667,-0.0121588977053761,0.06666667,,0.06666667,,,0.4,0.4,0.06666667,,,,,,,94.3000030517578,,88.9000015258789,,,91.83333333333331,83.16666666666667,70.19999694824219,,,,,,-4.010106086730957,,0.5898256897926331,,,-8.829076766967773,2.979737599690756,5.8482584953308105,,,,,,10.4583101272583,,5.126923084259033,,,5.908086776733398,-0.423323114713033,-9.11345100402832,,,,,,-0.0393643677234649,,-0.763698399066925,,,-0.4977410957217216,-0.3271894939243793,0.0380783230066299,,,Mitch Garver,15161,641598,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Anderson,MIA,1,4.0,0,0,0.0,1.0,0.0,0.25,0.0,0.666666666,0.5,0.5,0.5,0.4408553540706634,,183.77041844302707,0.1817472444381564,0.5824404335944345,0.0096545033156871,0.0749192156783934,Tim Anderson,MIA,2024.0,31.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,3.0,0.0,0.0,0.0,15.0,5.0,10.0,1.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,1.0,0.0,0.666666666,3.0,0.0,1.0,0.0,0.0,0.0,0.333333333,0.0,0.4408553540706634,0.4207047333838781,0.8886170199038824,0.400693189156278,-0.036222007125616,0.1209479197859764,0.0458765104413032,0.7254150142325452,0.0749192156783934,0.5993537254271476,5.0,183.77041844302707,0.0492960549890995,-0.0979479998350143,0.1472440510988235,0.723000168800354,0.075077898800373,1.5197333097457886,,0.0,0.0440999791026115,-0.011662672719332,0.33333333,94.6,0.26666667,85.5,0.33333333,91.6,,,0.06666667,83.0,,,,,,,0.4852491915225982,0.2326536029577255,-0.3157919347286224,,0.04739710688591,,,9.704983830451964,5.816340073943138,-6.315838694572448,,4.739710688591003,,,0.45454545,0.75,0.53333333,0.4,1.0,0.625,0.26666667,0.5,0.2,0.1817472444381564,0.33333333,,0.33333333,,,,0.26666667,,,,0.06666667,,,,94.42000122070311,,91.6,,,,85.1500015258789,,,,82.9000015258789,,,6.5012054443359375,,1.2810871124267578,,,,5.342358589172363,,,,8.732871055603027,,,10.691351318359375,,6.662838745117187,,,,-1.1095733642578125,,,,4.324313163757324,,,0.4928187541663646,,-0.3196837976574898,,,,0.2370033524930477,,,,Tim Anderson,15172,641313,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Bauers,MIL,1,5.0,0,1,2.0,0.0,0.0,0.2,0.2,0.25,0.2,0.2,0.4,0.2508892297744751,,58.16010324177746,-0.007578803692013,-0.2577411219903213,-0.0984834649134427,-0.0195788229407439,Jake Bauers,MIL,2024.0,28.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,2.0,1.0,0.0,21.0,7.0,14.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.6,0.2,0.25,0.5,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.2508892297744751,-0.238600172051875,0.3462901860981303,-0.2501623182983082,-0.0012523226905614,0.1511848997324705,-0.0972311422228813,-0.1895744902507347,-0.0195788229407439,-0.1566305835259519,2.64285714,58.16010324177746,-0.0342800319194793,-0.0488700345158577,0.0145900007337331,-0.0040000081062316,-0.0003782529383897,0.4050000011920929,,0.0,-0.0417455174028873,-0.0428965364701452,0.47619048,93.6,0.14285714,87.33333333,,,,,0.0952381,86.0,0.28571429,85.0,,,,,-0.9694535732269288,0.9825332760810852,,,-0.0151102766394615,-0.2178904563188552,,-9.694535732269289,32.751109202702835,,,-0.7555138319730759,-3.631507605314255,,0.25,0.53846154,0.42857143,0.5,1.0,0.88888889,0.61904762,0.6,0.04761905,-0.007578803692013,0.47619048,,0.0952381,0.28571429,,,0.04761905,,,,0.0952381,,,,93.35,,89.30000305175781,84.93333435058594,,,82.5999984741211,,,,85.75,,,-4.815785217285156,,1.822485446929932,-6.45597775777181,,,6.523632526397705,,,,-9.395177841186523,,,8.965326690673828,,5.30603551864624,1.908762613932292,,,2.6593210697174072,,,,5.554248332977295,,,-0.982521615922451,,0.1341582424938678,-0.2201417349278926,,,0.8596717119216919,,,,Jake Bauers,15194,641343,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Frazier,KCR,1,4.0,0,1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.1722826808691024,,0.5091771019576858,-0.006402600207366,-0.4617560400421422,-0.0439755693078041,-0.0384190897711172,Adam Frazier,KCR,2024.0,32.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,7.0,11.0,0.0,0.0,0.0,0.25,0.25,1.0,0.25,0.0,0.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1722826808691024,-0.4439493427545455,0.0239629437654587,-0.4553534398347762,-0.0137179270386695,0.1209479197859764,-0.0302576422691345,-0.3719978152568143,-0.0384190897711172,-0.3073527181689378,2.64285714,0.5091771019576858,-0.1754239946603775,-0.2199339866638183,0.0445099994540214,-1.4199998378753662,-0.1390112489461898,1.7587499618530271,,0.0,-0.0733810737729072,-0.0263624932293913,0.27777778,91.2,0.22222222,82.5,,,0.11111111,83.0,0.38888889,82.0,,,,,,,0.1594952344894409,-0.134182795882225,,0.0611964836716651,-0.4630658626556396,,,3.189904689788818,-3.354569897055626,,3.05982418358326,-6.61522660936628,,,0.16666667,0.83333333,0.38888889,1.0,1.0,1.0,0.33333333,0.5,0.0,-0.006402600207366,0.27777778,,,,,,0.22222222,0.11111111,,,0.38888889,,,,91.32000122070312,,,,,,82.5,82.89999389648438,,,81.88571602957589,,,-2.369798278808594,,,,,,6.2129011154174805,9.72064971923828,,,-6.987933022635324,,,10.561387634277343,,,,,,-0.6225364804267883,-6.409650802612305,,,3.109055927821568,,,0.1658781059086322,,,,,,-0.1357201375067234,0.0623212568461895,,,Adam Frazier,15223,624428,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Cooper,CHC,1,4.0,0,0,0.0,0.0,0.25,0.5,0.0,1.0,0.333333333,0.5,0.333333333,0.3927103579044342,,156.53310839011758,-0.0355565622448921,0.2348543049177192,-0.0290891155600547,0.0350199564791849,Garrett Cooper,CHC,2024.0,33.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0,0.0,0.0,0.0,17.0,6.0,11.0,0.0,0.0,0.0,0.25,0.5,0.5,0.5,0.333333333,0.833333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3927103579044342,0.2657047228297256,0.7336170093497298,0.2704108671626113,0.0573975518345832,0.1209479197859764,-0.086486667394638,0.3390852666800879,0.0350199564791849,0.2801596518334796,0.14285714,156.53310839011758,-0.0148200122639536,-0.0306179784238338,0.0157979670912027,-0.06700000166893,-0.007310421206057,0.4057999849319458,,0.0,0.0144211370497941,-0.0509416220528654,0.41176471,94.28571429,0.17647059,82.0,0.29411765,91.0,0.11764706,81.5,,,,,,,,,0.6999591588973999,-0.4267321228981018,-0.0517786256968975,0.0238054171204566,,,,9.999416555677142,-14.224404096603394,-1.03557251393795,1.1902708560228348,,,,0.4,0.42857143,0.41176471,0.5,0.33333333,0.42857143,0.41176471,1.0,0.23529412,-0.0355565622448921,0.29411765,,0.29411765,,,0.11764706,0.17647059,0.11764706,,,,,,,94.0,,90.87999877929688,,,94.5500030517578,82.2000020345052,81.44999694824219,,,,,,-3.904979705810547,,2.1635751724243164,,,-7.976140022277832,11.21252695719401,6.429871559143066,,,,,,8.247071838378906,,5.34448127746582,,,3.5201635360717773,-1.910537878672282,-9.350990295410156,,,,,,0.7046952955424786,,-0.0515092201530933,,,0.0089577883481979,-0.4316207468509674,0.0242429338395595,,,Garrett Cooper,15279,643265,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
